month,exchange,quote_asset,base_asset,region,crypto_type,volume_usd,number_of_trades
2022-04-01,binance,gbp,ltc,AEs,Unbacked,3033351.529202112,9675.0
2022-04-01,binance,gbp,usdt,AEs,Stablecoins,448554545.1364688,695223.0
2022-04-01,binance,gbp,xrp,AEs,Unbacked,27279302.201681983,46487.0
2022-04-01,binance,ngn,btc,EMDEs,Unbacked,10792.978476131137,37.0
2022-04-01,binance,ngn,usdt,EMDEs,Stablecoins,2542884.374979669,29637.0
2022-04-01,binance,rub,ada,EMDEs,Unbacked,1375750.5342188552,9329.0
2022-04-01,binance,rub,algo,EMDEs,Unbacked,5856642.978857144,11286.0
2022-04-01,binance,rub,bnb,EMDEs,Unbacked,4970669.9752015425,47242.0
2022-04-01,binance,rub,btc,EMDEs,Unbacked,41569292.99190485,108510.0
2022-04-01,binance,rub,busd,EMDEs,Stablecoins,25009055.305089932,77848.0
2022-04-01,binance,rub,doge,EMDEs,Unbacked,6123485.568601489,60222.0
2022-04-01,binance,rub,dot,EMDEs,Unbacked,2728340.3792496948,5807.0
2022-04-01,binance,rub,eth,EMDEs,Unbacked,14080105.170007398,64779.0
2022-04-01,binance,rub,ltc,EMDEs,Unbacked,2537935.0626597092,35634.0
2022-04-01,binance,rub,neo,EMDEs,Unbacked,3728243.3714083848,3602.0
2022-04-01,binance,rub,usdt,EMDEs,Stablecoins,76281013.77884194,274586.0
2022-04-01,binance,rub,xrp,EMDEs,Unbacked,3045215.9330245233,14780.0
2022-04-01,binance,try,ada,EMDEs,Unbacked,99771044.64534876,178807.0
2022-04-01,binance,try,bnb,EMDEs,Unbacked,84916069.36837688,512698.0
2022-04-01,binance,try,btc,EMDEs,Unbacked,671873268.8583283,889064.0
2022-04-01,binance,try,busd,EMDEs,Stablecoins,776632743.8475666,1431247.0
2022-04-01,binance,try,doge,EMDEs,Unbacked,398149442.868437,794769.0
2022-04-01,binance,try,dot,EMDEs,Unbacked,16094847.793471169,74514.0
2022-04-01,binance,try,eos,EMDEs,Unbacked,14387585.711990936,79377.0
2022-04-01,binance,try,eth,EMDEs,Unbacked,395924128.32421535,547846.0
2022-04-01,binance,try,icp,EMDEs,Unbacked,7928629.782074085,42469.0
2022-04-01,binance,try,link,EMDEs,Unbacked,9674545.830883833,52484.0
2022-04-01,binance,try,mana,EMDEs,Unbacked,107285065.11847302,370515.0
2022-04-01,binance,try,neo,EMDEs,Unbacked,6254716.376735863,42943.0
2022-04-01,binance,try,trx,EMDEs,Unbacked,50352864.72711479,306415.0
2022-04-01,binance,try,uma,EMDEs,Unbacked,21411140.116924327,105987.0
2022-04-01,binance,try,usdt,EMDEs,Stablecoins,2354193591.210678,4860656.0
2022-04-01,binance,try,xlm,EMDEs,Unbacked,7695463.218143958,51436.0
2022-04-01,binance,try,xrp,EMDEs,Unbacked,45508590.95189041,129260.0
2022-04-01,binance,try,xtz,EMDEs,Unbacked,4657885.611895131,34031.0
2022-04-01,binance,uah,bnb,EMDEs,Unbacked,3881566.7885975856,40984.0
2022-04-01,binance,uah,btc,EMDEs,Unbacked,17483659.186474584,44568.0
2022-04-01,binance,uah,busd,EMDEs,Stablecoins,13540046.015069136,62873.0
2022-04-01,binance,uah,eth,EMDEs,Unbacked,8723419.544605853,37615.0
2022-04-01,binance,uah,ltc,EMDEs,Unbacked,1957671.1267695492,23134.0
2022-04-01,binance,uah,usdt,EMDEs,Stablecoins,123944226.89031476,504767.0
2022-04-01,bitbank,jpy,bat,AEs,Unbacked,84297140.51168281,0.0
2022-04-01,bitbank,jpy,btc,AEs,Unbacked,457658500.8068518,0.0
2022-04-01,bitbank,jpy,eth,AEs,Unbacked,261793908.66511482,0.0
2022-04-01,bitbank,jpy,link,AEs,Unbacked,25137053.281325605,0.0
2022-04-01,bitbank,jpy,ltc,AEs,Unbacked,16148983.129645683,0.0
2022-04-01,bitbank,jpy,mkr,AEs,Unbacked,7413591.614430194,0.0
2022-04-01,bitbank,jpy,omg,AEs,Unbacked,70518656.6654675,0.0
2022-04-01,bitbank,jpy,xlm,AEs,Unbacked,36657803.98089669,0.0
2022-04-01,bitbank,jpy,xrp,AEs,Unbacked,312936812.98933625,0.0
2022-04-01,bitfinex,eur,btc,AEs,Unbacked,538714239.9298257,0.0
2022-04-01,bitfinex,eur,eth,AEs,Unbacked,235451095.6397021,0.0
2022-04-01,bitfinex,eur,trx,AEs,Unbacked,5293066.123251792,0.0
2022-04-01,bitfinex,gbp,btc,AEs,Unbacked,268789936.12744796,0.0
2022-04-01,bitfinex,gbp,eth,AEs,Unbacked,164104237.51682183,0.0
2022-04-01,bitfinex,usd,ada,USD,Unbacked,54554793.78383757,0.0
2022-04-01,bitfinex,usd,btc,USD,Unbacked,4391661220.87465,0.0
2022-04-01,bitfinex,usd,crv,USD,Unbacked,2839632.592478806,0.0
2022-04-01,bitfinex,usd,dot,USD,Unbacked,74262902.79148707,0.0
2022-04-01,bitfinex,usd,eos,USD,Unbacked,190019809.12989685,0.0
2022-04-01,bitfinex,usd,etc,USD,Unbacked,29543547.922391098,0.0
2022-04-01,bitfinex,usd,eth,USD,Unbacked,1828791256.0921326,0.0
2022-04-01,bitfinex,usd,ltc,USD,Unbacked,107993730.8738449,0.0
2022-04-01,bitfinex,usd,neo,USD,Unbacked,11625514.858671278,0.0
2022-04-01,bitfinex,usd,trx,USD,Unbacked,22018597.734182946,0.0
2022-04-01,bitfinex,usd,uni,USD,Unbacked,7902215.435423476,0.0
2022-04-01,bitfinex,usd,xlm,USD,Unbacked,17548231.27253844,0.0
2022-04-01,bitfinex,usd,xmr,USD,Unbacked,59324629.52389747,0.0
2022-04-01,bitfinex,usd,xrp,USD,Unbacked,129026127.6289781,0.0
2022-04-01,bitfinex,usd,xtz,USD,Unbacked,20781581.84066977,0.0
2022-04-01,bitfinex,usd,zec,USD,Unbacked,27564540.345639225,0.0
2022-04-01,bitkub,thb,ada,EMDEs,Unbacked,65520940.66420353,0.0
2022-04-01,bitkub,thb,bch,EMDEs,Unbacked,4343817.044234512,0.0
2022-04-01,bitkub,thb,cvc,EMDEs,Unbacked,17833043.43020453,0.0
2022-04-01,bitkub,thb,knc,EMDEs,Unbacked,103957990.68453027,0.0
2022-04-01,bitkub,thb,link,EMDEs,Unbacked,6457627.117967136,0.0
2022-04-01,bitkub,thb,mana,EMDEs,Unbacked,20513476.12435077,0.0
2022-04-01,bitkub,thb,snt,EMDEs,Unbacked,24534179.349940203,0.0
2022-04-01,bitkub,thb,xlm,EMDEs,Unbacked,14171558.849766802,0.0
2022-04-01,bitkub,thb,zrx,EMDEs,Unbacked,20247449.420323882,0.0
2022-04-01,bitstamp,eur,aave,AEs,Unbacked,5156738.602562343,0.0
2022-04-01,bitstamp,eur,ada,AEs,Unbacked,5450654.189724136,0.0
2022-04-01,bitstamp,eur,algo,AEs,Unbacked,4393838.312024664,0.0
2022-04-01,bitstamp,eur,bat,AEs,Unbacked,1212984.492628584,0.0
2022-04-01,bitstamp,eur,bch,AEs,Unbacked,18146306.955679517,0.0
2022-04-01,bitstamp,eur,btc,AEs,Unbacked,734849970.2050711,0.0
2022-04-01,bitstamp,eur,comp,AEs,Unbacked,1244266.074327734,0.0
2022-04-01,bitstamp,eur,crv,AEs,Unbacked,3490835.898580519,0.0
2022-04-01,bitstamp,eur,eth,AEs,Unbacked,329584975.22719514,0.0
2022-04-01,bitstamp,eur,knc,AEs,Unbacked,4011006.7515629698,0.0
2022-04-01,bitstamp,eur,link,AEs,Unbacked,22997131.46772075,0.0
2022-04-01,bitstamp,eur,ltc,AEs,Unbacked,46862955.16353744,0.0
2022-04-01,bitstamp,eur,mkr,AEs,Unbacked,791998.4443375418,0.0
2022-04-01,bitstamp,eur,perp,AEs,Unbacked,131458.74097415005,0.0
2022-04-01,bitstamp,eur,snx,AEs,Unbacked,3950796.230216181,0.0
2022-04-01,bitstamp,eur,sushi,AEs,Unbacked,1720653.1696383448,0.0
2022-04-01,bitstamp,eur,uma,AEs,Unbacked,1528461.9678477275,0.0
2022-04-01,bitstamp,eur,uni,AEs,Unbacked,6183797.8763549095,0.0
2022-04-01,bitstamp,eur,usdc,AEs,Stablecoins,15389371.895897804,0.0
2022-04-01,bitstamp,eur,usdt,AEs,Stablecoins,140811314.68363923,0.0
2022-04-01,bitstamp,eur,xlm,AEs,Unbacked,36147704.03239476,0.0
2022-04-01,bitstamp,eur,xrp,AEs,Unbacked,485528427.8642184,0.0
2022-04-01,bitstamp,eur,yfi,AEs,Unbacked,1023050.1219262123,0.0
2022-04-01,bitstamp,eur,zrx,AEs,Unbacked,4513977.3983569015,0.0
2022-04-01,bitstamp,gbp,btc,AEs,Unbacked,98800105.97343734,0.0
2022-04-01,bitstamp,gbp,eth,AEs,Unbacked,40575192.31355476,0.0
2022-04-01,bitstamp,gbp,link,AEs,Unbacked,1164389.2288183118,0.0
2022-04-01,bitstamp,gbp,xlm,AEs,Unbacked,549004.5121860387,0.0
2022-04-01,bitstamp,gbp,xrp,AEs,Unbacked,41292691.6628483,0.0
2022-04-01,bitstamp,usd,aave,USD,Unbacked,6983398.47377843,0.0
2022-04-01,bitstamp,usd,ada,USD,Unbacked,7230627.110415362,0.0
2022-04-01,bitstamp,usd,algo,USD,Unbacked,4757401.782558502,0.0
2022-04-01,bitstamp,usd,bat,USD,Unbacked,770286.8441972485,0.0
2022-04-01,bitstamp,usd,bch,USD,Unbacked,44478272.4603395,0.0
2022-04-01,bitstamp,usd,btc,USD,Unbacked,1821158328.5058308,0.0
2022-04-01,bitstamp,usd,comp,USD,Unbacked,2237626.2675034823,0.0
2022-04-01,bitstamp,usd,crv,USD,Unbacked,3057694.25260044,0.0
2022-04-01,bitstamp,usd,dai,USD,Stablecoins,452107.43941361463,0.0
2022-04-01,bitstamp,usd,eth,USD,Unbacked,932686108.997837,0.0
2022-04-01,bitstamp,usd,knc,USD,Unbacked,1994889.2766724448,0.0
2022-04-01,bitstamp,usd,link,USD,Unbacked,33746190.03583604,0.0
2022-04-01,bitstamp,usd,ltc,USD,Unbacked,48535690.89967218,0.0
2022-04-01,bitstamp,usd,mkr,USD,Unbacked,4368527.05774618,0.0
2022-04-01,bitstamp,usd,perp,USD,Unbacked,395423.7155459757,0.0
2022-04-01,bitstamp,usd,snx,USD,Unbacked,2446720.2261007624,0.0
2022-04-01,bitstamp,usd,sushi,USD,Unbacked,1588739.9371038831,0.0
2022-04-01,bitstamp,usd,uma,USD,Unbacked,539938.8988606606,0.0
2022-04-01,bitstamp,usd,uni,USD,Unbacked,5328162.5986251235,0.0
2022-04-01,bitstamp,usd,usdc,USD,Stablecoins,31177715.37574703,0.0
2022-04-01,bitstamp,usd,usdt,USD,Stablecoins,65928805.72461296,0.0
2022-04-01,bitstamp,usd,xlm,USD,Unbacked,42609787.92341798,0.0
2022-04-01,bitstamp,usd,xrp,USD,Unbacked,644207731.2098422,0.0
2022-04-01,bitstamp,usd,yfi,USD,Unbacked,1563141.027822294,0.0
2022-04-01,bitstamp,usd,zrx,USD,Unbacked,3317686.323123771,0.0
2022-04-01,coinbase,eur,1inch,AEs,Unbacked,3969558.5495856153,0.0
2022-04-01,coinbase,eur,aave,AEs,Unbacked,18634351.083092567,0.0
2022-04-01,coinbase,eur,ada,AEs,Unbacked,78963744.24547556,0.0
2022-04-01,coinbase,eur,algo,AEs,Unbacked,24968954.335943677,0.0
2022-04-01,coinbase,eur,bat,AEs,Unbacked,5314125.064387597,0.0
2022-04-01,coinbase,eur,bch,AEs,Unbacked,14821423.884271929,0.0
2022-04-01,coinbase,eur,btc,AEs,Unbacked,1397566903.561754,0.0
2022-04-01,coinbase,eur,cro,AEs,Unbacked,4579566.957036384,0.0
2022-04-01,coinbase,eur,crv,AEs,Unbacked,5278317.359670586,0.0
2022-04-01,coinbase,eur,doge,AEs,Unbacked,119818698.56587887,0.0
2022-04-01,coinbase,eur,dot,AEs,Unbacked,36422740.75645775,0.0
2022-04-01,coinbase,eur,eos,AEs,Unbacked,26685619.6981978,0.0
2022-04-01,coinbase,eur,etc,AEs,Unbacked,11094260.267353669,0.0
2022-04-01,coinbase,eur,eth,AEs,Unbacked,952971479.5266302,0.0
2022-04-01,coinbase,eur,icp,AEs,Unbacked,20135832.29870178,0.0
2022-04-01,coinbase,eur,link,AEs,Unbacked,22712833.557302997,0.0
2022-04-01,coinbase,eur,ltc,AEs,Unbacked,33068829.9947345,0.0
2022-04-01,coinbase,eur,mana,AEs,Unbacked,18853635.597356774,0.0
2022-04-01,coinbase,eur,snx,AEs,Unbacked,11548900.859635513,0.0
2022-04-01,coinbase,eur,uni,AEs,Unbacked,2153906.6634469605,0.0
2022-04-01,coinbase,eur,xlm,AEs,Unbacked,19208129.97361522,0.0
2022-04-01,coinbase,eur,xtz,AEs,Unbacked,11866974.058951123,0.0
2022-04-01,coinbase,gbp,1inch,AEs,Unbacked,1533279.351181569,0.0
2022-04-01,coinbase,gbp,aave,AEs,Unbacked,6015518.496390658,0.0
2022-04-01,coinbase,gbp,ada,AEs,Unbacked,36844142.49759464,0.0
2022-04-01,coinbase,gbp,algo,AEs,Unbacked,16177985.20019504,0.0
2022-04-01,coinbase,gbp,bch,AEs,Unbacked,6560810.320856081,0.0
2022-04-01,coinbase,gbp,btc,AEs,Unbacked,578684873.2948109,0.0
2022-04-01,coinbase,gbp,crv,AEs,Unbacked,2037914.200065032,0.0
2022-04-01,coinbase,gbp,doge,AEs,Unbacked,33296708.49300182,0.0
2022-04-01,coinbase,gbp,dot,AEs,Unbacked,19480976.3711417,0.0
2022-04-01,coinbase,gbp,etc,AEs,Unbacked,3762952.627247486,0.0
2022-04-01,coinbase,gbp,eth,AEs,Unbacked,433301359.2401328,0.0
2022-04-01,coinbase,gbp,icp,AEs,Unbacked,8147490.086439194,0.0
2022-04-01,coinbase,gbp,link,AEs,Unbacked,11348902.072619958,0.0
2022-04-01,coinbase,gbp,ltc,AEs,Unbacked,15479592.42014988,0.0
2022-04-01,coinbase,gbp,snx,AEs,Unbacked,11203581.865619743,0.0
2022-04-01,coinbase,gbp,uni,AEs,Unbacked,824012.1709503155,0.0
2022-04-01,coinbase,gbp,xtz,AEs,Unbacked,5091079.981180347,0.0
2022-04-01,coinbase,usd,1inch,USD,Unbacked,21754946.219104484,0.0
2022-04-01,coinbase,usd,aave,USD,Unbacked,405029095.1995349,0.0
2022-04-01,coinbase,usd,ada,USD,Unbacked,1532151926.1746027,0.0
2022-04-01,coinbase,usd,algo,USD,Unbacked,397276293.3485081,0.0
2022-04-01,coinbase,usd,bal,USD,Unbacked,113338859.84541915,0.0
2022-04-01,coinbase,usd,bat,USD,Unbacked,59444974.3136983,0.0
2022-04-01,coinbase,usd,bch,USD,Unbacked,182290027.11432415,0.0
2022-04-01,coinbase,usd,btc,USD,Unbacked,15686914892.508507,0.0
2022-04-01,coinbase,usd,comp,USD,Unbacked,134123833.23761934,0.0
2022-04-01,coinbase,usd,cro,USD,Unbacked,161380129.633438,0.0
2022-04-01,coinbase,usd,crv,USD,Unbacked,211695916.04564345,0.0
2022-04-01,coinbase,usd,cvc,USD,Unbacked,24369011.64222404,0.0
2022-04-01,coinbase,usd,dash,USD,Unbacked,45695189.76083364,0.0
2022-04-01,coinbase,usd,doge,USD,Unbacked,1656294640.7494926,0.0
2022-04-01,coinbase,usd,dot,USD,Unbacked,444312988.0193387,0.0
2022-04-01,coinbase,usd,eos,USD,Unbacked,168105659.53451443,0.0
2022-04-01,coinbase,usd,etc,USD,Unbacked,242813933.80580592,0.0
2022-04-01,coinbase,usd,eth,USD,Unbacked,13156778158.713665,0.0
2022-04-01,coinbase,usd,icp,USD,Unbacked,369988127.0211565,0.0
2022-04-01,coinbase,usd,knc,USD,Unbacked,335411146.4747531,0.0
2022-04-01,coinbase,usd,link,USD,Unbacked,653901078.0078984,0.0
2022-04-01,coinbase,usd,lpt,USD,Unbacked,28933129.075659133,0.0
2022-04-01,coinbase,usd,ltc,USD,Unbacked,547427252.1615527,0.0
2022-04-01,coinbase,usd,mana,USD,Unbacked,388554400.99300516,0.0
2022-04-01,coinbase,usd,mkr,USD,Unbacked,134030036.23491696,0.0
2022-04-01,coinbase,usd,perp,USD,Unbacked,16210722.35888884,0.0
2022-04-01,coinbase,usd,powr,USD,Unbacked,20444644.09642558,0.0
2022-04-01,coinbase,usd,qnt,USD,Unbacked,114377951.71645837,0.0
2022-04-01,coinbase,usd,snx,USD,Unbacked,277011411.6889166,0.0
2022-04-01,coinbase,usd,sushi,USD,Unbacked,159597390.06376058,0.0
2022-04-01,coinbase,usd,uma,USD,Unbacked,65442975.27023584,0.0
2022-04-01,coinbase,usd,uni,USD,Unbacked,179688342.05220973,0.0
2022-04-01,coinbase,usd,xlm,USD,Unbacked,488672625.6829272,0.0
2022-04-01,coinbase,usd,xtz,USD,Unbacked,239959427.31138194,0.0
2022-04-01,coinbase,usd,yfi,USD,Unbacked,126464157.14374834,0.0
2022-04-01,coinbase,usd,zec,USD,Unbacked,207646742.04720342,0.0
2022-04-01,coinbase,usd,zrx,USD,Unbacked,249088578.7970965,0.0
2022-04-01,upbit,krw,1inch,AEs,Unbacked,248808792.72475132,0.0
2022-04-01,upbit,krw,aave,AEs,Unbacked,692844238.5742588,0.0
2022-04-01,upbit,krw,ada,AEs,Unbacked,931869025.9673511,0.0
2022-04-01,upbit,krw,algo,AEs,Unbacked,334879447.23114944,0.0
2022-04-01,upbit,krw,bat,AEs,Unbacked,335140003.1457586,0.0
2022-04-01,upbit,krw,bch,AEs,Unbacked,181594123.78113183,0.0
2022-04-01,upbit,krw,bsv,AEs,Unbacked,165310750.08408383,0.0
2022-04-01,upbit,krw,cro,AEs,Unbacked,78661400.15267026,0.0
2022-04-01,upbit,krw,cvc,AEs,Unbacked,325261804.55204004,0.0
2022-04-01,upbit,krw,doge,AEs,Unbacked,4975221716.819736,0.0
2022-04-01,upbit,krw,dot,AEs,Unbacked,258043118.6507087,0.0
2022-04-01,upbit,krw,elf,AEs,Unbacked,536803968.9856919,0.0
2022-04-01,upbit,krw,etc,AEs,Unbacked,2049162705.6422536,0.0
2022-04-01,upbit,krw,flow,AEs,Unbacked,1047834005.7507069,0.0
2022-04-01,upbit,krw,gas,AEs,Unbacked,158469902.70088118,0.0
2022-04-01,upbit,krw,knc,AEs,Unbacked,3502505444.384514,0.0
2022-04-01,upbit,krw,link,AEs,Unbacked,300921165.5396454,0.0
2022-04-01,upbit,krw,mana,AEs,Unbacked,541079105.5649253,0.0
2022-04-01,upbit,krw,neo,AEs,Unbacked,260366048.0320776,0.0
2022-04-01,upbit,krw,powr,AEs,Unbacked,835028146.0092448,0.0
2022-04-01,upbit,krw,snt,AEs,Unbacked,436108921.6043481,0.0
2022-04-01,upbit,krw,trx,AEs,Unbacked,832730711.4700841,0.0
2022-04-01,upbit,krw,xlm,AEs,Unbacked,169397125.53781766,0.0
2022-04-01,upbit,krw,xrp,AEs,Unbacked,4520383762.948323,0.0
2022-04-01,upbit,krw,xtz,AEs,Unbacked,222976239.95396698,0.0
2022-04-01,upbit,krw,zrx,AEs,Unbacked,1457429936.699234,0.0
2022-05-01,binance,aud,ada,AEs,Unbacked,29783773.228147436,121758.0
2022-05-01,binance,aud,bnb,AEs,Unbacked,36847608.241468556,137601.0
2022-05-01,binance,aud,btc,AEs,Unbacked,425472983.58973014,563562.0
2022-05-01,binance,aud,busd,AEs,Stablecoins,196939041.00140452,369887.0
2022-05-01,binance,aud,doge,AEs,Unbacked,10145282.478320356,84361.0
2022-05-01,binance,aud,dot,AEs,Unbacked,3407269.2817935045,15070.0
2022-05-01,binance,aud,eth,AEs,Unbacked,183366817.3732022,458571.0
2022-05-01,binance,aud,link,AEs,Unbacked,5044317.754757166,14021.0
2022-05-01,binance,aud,usdc,AEs,Stablecoins,41169553.97823104,57886.0
2022-05-01,binance,aud,usdt,AEs,Stablecoins,488340187.5667303,661352.0
2022-05-01,binance,aud,xrp,AEs,Unbacked,36867987.15124155,172172.0
2022-05-01,binance,brl,ada,EMDEs,Unbacked,24648518.560946975,133740.0
2022-05-01,binance,brl,bnb,EMDEs,Unbacked,39888931.601686805,252630.0
2022-05-01,binance,brl,btc,EMDEs,Unbacked,540936681.352974,857610.0
2022-05-01,binance,brl,busd,EMDEs,Stablecoins,374271117.75138736,1001680.0
2022-05-01,binance,brl,doge,EMDEs,Unbacked,8616391.714077149,70500.0
2022-05-01,binance,brl,dot,EMDEs,Unbacked,7194359.673921637,130228.0
2022-05-01,binance,brl,eth,EMDEs,Unbacked,216547038.96314976,440982.0
2022-05-01,binance,brl,link,EMDEs,Unbacked,9949296.161849087,31443.0
2022-05-01,binance,brl,ltc,EMDEs,Unbacked,4620028.717592997,34678.0
2022-05-01,binance,brl,mana,EMDEs,Unbacked,13360529.766093865,54336.0
2022-05-01,binance,brl,usdt,EMDEs,Stablecoins,639380262.2667906,1582518.0
2022-05-01,binance,brl,xrp,EMDEs,Unbacked,14580243.234075522,64308.0
2022-05-01,binance,ern,bnb,EMDEs,Unbacked,5521527.5920314435,52594.0
2022-05-01,binance,ern,busd,EMDEs,Stablecoins,15182988.197516734,100920.0
2022-05-01,binance,ern,usdt,EMDEs,Stablecoins,56024752.497857675,308781.0
2022-05-01,binance,eur,ada,AEs,Unbacked,207904253.64073777,913618.0
2022-05-01,binance,eur,bch,AEs,Unbacked,10934148.649239078,55034.0
2022-05-01,binance,eur,bnb,AEs,Unbacked,235085973.94065627,906137.0
2022-05-01,binance,eur,btc,AEs,Unbacked,2600868985.602062,2858193.0
2022-05-01,binance,eur,busd,AEs,Stablecoins,515625935.4604573,1093488.0
2022-05-01,binance,eur,doge,AEs,Unbacked,46273338.59828572,173055.0
2022-05-01,binance,eur,dot,AEs,Unbacked,87726140.99519977,318528.0
2022-05-01,binance,eur,eos,AEs,Unbacked,11373432.609787006,60497.0
2022-05-01,binance,eur,etc,AEs,Unbacked,4781239.212737848,17363.0
2022-05-01,binance,eur,eth,AEs,Unbacked,1970538734.9144657,2604461.0
2022-05-01,binance,eur,icp,AEs,Unbacked,3475533.4385973546,12959.0
2022-05-01,binance,eur,link,AEs,Unbacked,40655039.394646294,181247.0
2022-05-01,binance,eur,ltc,AEs,Unbacked,52957122.48010715,202919.0
2022-05-01,binance,eur,trx,AEs,Unbacked,34201831.56771832,122729.0
2022-05-01,binance,eur,uni,AEs,Unbacked,5299423.850011589,20148.0
2022-05-01,binance,eur,usdt,AEs,Stablecoins,1514550303.840352,2784759.0
2022-05-01,binance,eur,xlm,AEs,Unbacked,27445489.835708447,210380.0
2022-05-01,binance,eur,xrp,AEs,Unbacked,94851845.60108961,450853.0
2022-05-01,binance,eur,yfi,AEs,Unbacked,2734273.356021181,11974.0
2022-05-01,binance,gbp,ada,AEs,Unbacked,55146713.84583372,132572.0
2022-05-01,binance,gbp,bnb,AEs,Unbacked,36089720.53520771,88182.0
2022-05-01,binance,gbp,btc,AEs,Unbacked,577162282.1058781,535125.0
2022-05-01,binance,gbp,busd,AEs,Stablecoins,122993735.01859115,235752.0
2022-05-01,binance,gbp,doge,AEs,Unbacked,18786453.650069848,71994.0
2022-05-01,binance,gbp,dot,AEs,Unbacked,11584057.7164558,68854.0
2022-05-01,binance,gbp,eth,AEs,Unbacked,358689458.86520386,380029.0
2022-05-01,binance,gbp,link,AEs,Unbacked,9661859.393986104,46345.0
2022-05-01,binance,gbp,ltc,AEs,Unbacked,5939095.580163752,18016.0
2022-05-01,binance,gbp,usdt,AEs,Stablecoins,428088480.9420351,575604.0
2022-05-01,binance,gbp,xrp,AEs,Unbacked,31124306.03645256,85043.0
2022-05-01,binance,ngn,usdt,EMDEs,Stablecoins,2865785.87604329,34066.0
2022-05-01,binance,rub,ada,EMDEs,Unbacked,3181361.27950344,18742.0
2022-05-01,binance,rub,algo,EMDEs,Unbacked,6079583.973507742,14961.0
2022-05-01,binance,rub,bnb,EMDEs,Unbacked,4793903.310114702,59970.0
2022-05-01,binance,rub,btc,EMDEs,Unbacked,65254991.069121085,121793.0
2022-05-01,binance,rub,busd,EMDEs,Stablecoins,98489397.72366282,125150.0
2022-05-01,binance,rub,doge,EMDEs,Unbacked,3230432.0621639956,50033.0
2022-05-01,binance,rub,dot,EMDEs,Unbacked,721175.418936318,5287.0
2022-05-01,binance,rub,eth,EMDEs,Unbacked,23722495.979821548,69667.0
2022-05-01,binance,rub,ltc,EMDEs,Unbacked,2232291.8377824193,47248.0
2022-05-01,binance,rub,neo,EMDEs,Unbacked,2044690.608982032,2748.0
2022-05-01,binance,rub,usdt,EMDEs,Stablecoins,122563986.57612896,356877.0
2022-05-01,binance,rub,xrp,EMDEs,Unbacked,2757006.3965983936,17935.0
2022-05-01,binance,try,ada,EMDEs,Unbacked,74144296.10048,343648.0
2022-05-01,binance,try,algo,EMDEs,Unbacked,2468130.4967483818,18038.0
2022-05-01,binance,try,bnb,EMDEs,Unbacked,94192939.49924915,795372.0
2022-05-01,binance,try,btc,EMDEs,Unbacked,749627309.9506248,1087466.0
2022-05-01,binance,try,busd,EMDEs,Stablecoins,1015624651.5456662,2834510.0
2022-05-01,binance,try,doge,EMDEs,Unbacked,144089158.63578045,502228.0
2022-05-01,binance,try,dot,EMDEs,Unbacked,14110114.712404292,100263.0
2022-05-01,binance,try,eos,EMDEs,Unbacked,4492184.504120848,50267.0
2022-05-01,binance,try,eth,EMDEs,Unbacked,291389787.338286,563240.0
2022-05-01,binance,try,icp,EMDEs,Unbacked,2886330.806038672,31424.0
2022-05-01,binance,try,link,EMDEs,Unbacked,7591602.4860251825,68846.0
2022-05-01,binance,try,mana,EMDEs,Unbacked,105551398.55572449,505679.0
2022-05-01,binance,try,neo,EMDEs,Unbacked,5302097.012242209,57370.0
2022-05-01,binance,try,trx,EMDEs,Unbacked,91453184.1043916,492003.0
2022-05-01,binance,try,uma,EMDEs,Unbacked,27382087.435095314,157928.0
2022-05-01,binance,try,usdt,EMDEs,Stablecoins,2724224677.0637155,6412885.0
2022-05-01,binance,try,xlm,EMDEs,Unbacked,5573116.707582098,50711.0
2022-05-01,binance,try,xrp,EMDEs,Unbacked,40713406.039052315,172235.0
2022-05-01,binance,try,xtz,EMDEs,Unbacked,4531053.273931708,33320.0
2022-05-01,binance,uah,bnb,EMDEs,Unbacked,3272295.9958766685,48495.0
2022-05-01,binance,uah,btc,EMDEs,Unbacked,27244697.88986882,82981.0
2022-05-01,binance,uah,busd,EMDEs,Stablecoins,21855866.874956638,152139.0
2022-05-01,binance,uah,eth,EMDEs,Unbacked,11257944.304895205,56938.0
2022-05-01,binance,uah,ltc,EMDEs,Unbacked,2805605.7522751545,35062.0
2022-05-01,binance,uah,usdt,EMDEs,Stablecoins,144613182.95514724,636182.0
2022-05-01,bitbank,jpy,bat,AEs,Unbacked,83497881.77442889,0.0
2022-05-01,bitbank,jpy,btc,AEs,Unbacked,581702407.378565,0.0
2022-05-01,bitbank,jpy,eth,AEs,Unbacked,379911919.8542142,0.0
2022-05-01,bitbank,jpy,link,AEs,Unbacked,28561509.02475811,0.0
2022-05-01,bitbank,jpy,ltc,AEs,Unbacked,29028937.644701656,0.0
2022-05-01,bitbank,jpy,mkr,AEs,Unbacked,22810667.06558019,0.0
2022-05-01,bitbank,jpy,omg,AEs,Unbacked,62981330.295598134,0.0
2022-05-01,bitbank,jpy,xlm,AEs,Unbacked,51027469.25447103,0.0
2022-05-01,bitbank,jpy,xrp,AEs,Unbacked,428133385.6331662,0.0
2022-05-01,bitfinex,eur,btc,AEs,Unbacked,565948489.732266,0.0
2022-05-01,bitfinex,eur,eth,AEs,Unbacked,323897667.08267117,0.0
2022-05-01,bitfinex,eur,trx,AEs,Unbacked,8953607.862846188,0.0
2022-05-01,bitfinex,gbp,btc,AEs,Unbacked,437720786.3839956,0.0
